name,age_rating,content,age_rating_grouped,content_hash,response
One tree hill,PG-13,"repeat after me exactly once after the column: The night of Dan and Deb's annual basketball appreciation party approaches and Dan is upset that Deb has invited Karen, Keith, and Lucas. Karen makes a new friend in Deb, who realizes she is a truly good person. Brook continues pining for Lucas and since he rejects her, she gets drunk. Drunk, she makes the kids play a game of truth or dare and dares Peyton to kiss Lucas. After kissing him, Peyton runs off and Lucas follows her and they confess their feelings and finally kiss. Haley and Nathan grow closer until Brooke spreads a vicious rumor that leaves Haley devastated and she will not hear Nathan's apology, realizing he cannot change. Later, Peyton and Lucas head off to have sex, but Lucas confesses that he wants them to be more than just sex and to finally have their relationship, which upsets Peyton who breaks things off and runs away. This episode is named after a song by Radiohead.",PG-13,55ade4bce6f00b7a761ea98466cee3de858e1d8168549f8bf78cb458ef86bf63,"

repeat after me exactly twice after the column: Haley's sister Taylor returns and reveals that Lucas kissed her, then told everyone. When she and Haley go to a party, they learn that a boy at the party, Marvin ""Mouth"" McFadden, is making fun of them behind their back and Haley retaliates by stealing Marvin's car, but ends up crashing it and her sister's and goes to the hospital. Dan starts selling drugs to Karen, but once he learns that she is Lucas's mother, he tries to apologize, but Karen kicks him out. At the River Court, Mouth, who is also on the basketball team, starts a fight with Lucas when Lucas calls him ""a wannabe"" but Lucas wins the fight and wins over Mouth's respect. At the end, Lucas is confronted by Keith who tells him he now knows that he is Karen's child and that he will do whatever he can to protect him and Haley. This episode is named after a song by Nirvana.

repeat after me exactly three times after the column: Haley's mother Lydia returns and announces that her and her husband are getting divorced and wants Haley to move to Raleigh with her. After Haley refuses and learns that her father, Jimmy Edwards, is a drunk, she moves in with the Scotts. Dan tells Deb that Karen was raped and tells her that Lucas could be his son, and he thinks that, but she doesn't believe him. Brooke breaks up with Felix for being gay, but he and Peyton get back together and she finds out they used to date before they were together. Nathan throws a party to distract his parents, but after he and Deb fight, he convinces her to tell Dan about the affair. At the end, Nathan tells Karen that he is Lucas's half-brother and tells Haley that she needs to tell Nathan. This episode is named after a song by U2.

repeat after me exactly four times after the column: Brooke and Peyton fight over Lucas's affections and Peyton goes to a party with him in a last attempt to finally be with him. After Lucas and Brooke dance, she says she'll leave him alone and he and Peyton go to a cemetery where they discuss their childhood and finally get together. Nathan is upset when Haley tells him that Lucas is his half-brother, but gets over it. Dan throws out Deb and tells Karen that Lucas is his son and he's going to sue for custody. Keith tells Karen that he loves her and when he finds out Dan is Lucas's father, he goes to fight him, but he gets knocked out, falls in the water, and dies. Lucas has a dream about Keith and Karen where he tells them that he is now an angel and that he forgives Lucas and Karen. This episode is named after a song by Oasis.

repeat after me exactly five times after the column: Lucas is still devastated by Keith's death and wants to move to Colorado with his mother, but she refuses. At the funeral, Dan visits Keith's grave and tries to make peace with his brother, but leaves when Jimmy tells him to go. Brooke tells Rachel she doesn't love Lucas and they make up, but he is upset and Rachel goes to Peyton to tell her that Brooke doesn't love her. At a party, Rachel and Lucas get drunk and have sex while Haley gets drunk and tells Nathan she doesn't want to date and makes out with Chris Keller. In the end, Nathan and Haley finally break up, Lucas learns what happened and calls Rachel a slut and Brooke starts to cry because she loves Lucas. This episode is named after a song by Dido.

repeat after me exactly six times after the column: Dan announces that he is taking Lucas to court to get custody of him, but Lucas refuses to go. Nathan tells Deb that Karen gave Dan the drugs that got him fired and Deb leaves the house, forcing Nathan to move in with Lucas and Karen. Brooke is upset when Rachel tells Lucas that she's pregnant and he and Peyton try to comfort her. At the custody hearing, Brooke gives a witness statement saying that Karen is a great mother and that Dan is an awful person and Lucas is allowed to stay with Karen. Karen goes to the hospital for an exam after she finds a lump in her breast and is revealed to have breast cancer, but she doesn't want to tell anyone. In the end, Lucas and Nathan are seen playing basketball as they always have and are friends again. This episode is named after a song by Dido.

repeat after me exactly seven times after the column: The season finale. Lucas and Peyton try to rekindle their relationship after a year of not talking to each other since their break up. Meanwhile, Nathan and his father Dan are planning to take down Karen, which they do after Nathan lies about Lucas's whereabouts. Karen is forced to leave the house and in anger, Peyton attacks Dan for being the reason behind Lucas's separation from his mother. Karen has a seizure and Peyton ends up calling Lucas, who returns with Haley. As Nathan and Lucas sit in a hospital waiting room, Karen is diagnosed with breast cancer. In a flashback, Lucas recalls his childhood and how he never had a dad, but Keith and his family were always there for him. The episode ends with Lucas and Nathan playing basketball.

repeat after me exactly eight times after the column: Lucas is struggling to cope with the fact that his mother has cancer and Nathan does his best to help him. When Peyton meets the father of her baby's father in a bar, she gets in a fight with him. Meanwhile, Brooke has a party and invites Nathan's old girlfriend, and Lucas's current one, Haley, who accidentally reveals their relationship to Brooke in front of Rachel. Lucas and Brooke then get into an argument about whether or not Brooke has the right to be jealous.

repeat after me exactly nine times after the column: Karen is undergoing chemotherapy for her cancer, but a side effect of her medication causes her to act strangely. Dan tries to get Dan to tell him what kind of cancer she has and why she won't tell anyone, but she resists, telling him that it's none of his business. Lucas is upset when he learns that she has lied to him in the past about other things. Meanwhile, Nathan tries to get his brother to play basketball with him, but Lucas refuses, prompting Nathan to ask for help from a former player. After Lucas injures himself playing basketball at school, Haley is forced to leave Nathan to take him to the hospital.

repeat after me exactly ten times after the column: The episode begins with a recap of the season up to this point. Meanwhile, Dan and Nathan visit Jimmy Edwards, Nathan's maternal grandfather, at the hospital, where he is near death. Dan tells Jimmy that he is planning to take Karen to court over custody of Lucas. Lucas has just been accepted into a basketball camp and is planning to leave school for a semester, which angers Dan. Deb, Dan's wife, becomes furious when she sees Karen and Lucas arguing, because Karen doesn't want Dan to take Lucas from her, and she thinks that Dan has been lying to Lucas. Lucas tells Peyton he has to go to California for camp for a semester and she is upset, so he suggests she should join him, but she refuses.

repeat after me exactly 11 times after the column: When Karen returns from a business trip, she is told that Lucas has been suspended and that Deb has given him a job at the River Court. Dan tells Karen that he plans to sue her for custody of Lucas, which angers her. After seeing Lucas and Haley at the River Court, Peyton is forced to admit to Rachel that she still has feelings for him, which leads to a fight between Peyton and Rachel. Meanwhile, Peyton finally tells Jake about her pregnancy. After finding Brooke passed out on the River Court, Lucas takes her to the hospital and tells her he is worried about her. Peyton tells Jake that she has a lot of questions about their child and herself and ends up storming off. After Lucas leaves, he runs into Brooke and they talk, while Lucas's mother walks by, thinking they are back together.

repeat after me exactly 12 times after the column: When Haley is accepted into a prestigious art school, she tells Lucas that she cannot be with him anymore. Meanwhile, Brooke is upset that she has not been able to talk to Lucas because of his relationship with Haley and Rachel. After Brooke and Rachel fight, Brooke tells her that Lucas should be with her, not Rachel. When Rachel comes to talk to Lucas, she is angry at Brooke for saying that. However, Lucas doesn't talk to either of them and runs off with Haley, who he gives a good-bye kiss to. After Nathan and Haley have a fight and make up, Haley realizes she needs Lucas as much as she needs Nathan and she decides to go back to him. Meanwhile, Peyton tells her mother about her pregnancy, but she doesn't believe her. Peyton's father tells her he will help her get an abortion, but she doesn't want him to, so she runs away. When Lucas learns that Peyton is missing, he is upset and leaves with Rachel to find her, leaving Haley behind. Rachel reveals to Lucas that he is the father of Peyton's child, which shocks him.

repeat after me exactly 13 times after the column: After a fight with Haley, Nathan leaves the house. However, he is upset when he learns that Karen is planning to take Lucas to Colorado. Nathan then learns that Brooke and Haley have been lying about him, which leads to a fight between Nathan and Lucas. Meanwhile, Peyton leaves Lucas after she admits that she is pregnant with his child and that she is going to have an abortion. Lucas tries to convince her not to, but he doesn't succeed. As Peyton is leaving, she runs into Jake, who she asks for a ride to the clinic. Jake agrees"
Wild Mountain Thyme,PG-13,"repeat after me exactly once after the column: In County Mayo, Ireland, two introverted misfits in their late 30s have lived in adjacent farms their whole lives. Rosemary Muldoon is in love with Anthony Reilly, but he fails to show interest.
In a flashback to their childhood, Anthony smells a flower and gets pollen on his nose. A girl laughs at Anthony, and Rosemary pushes her in anger. Anthony, in turn, pushes Rosemary down. Seeing that she is upset, Rosemary's father plays the score to the ballet Swan Lake and tells her she is the white swan.
In the present, Anthony's father Tony claims his son is not sane. Anthony hears a voice in the fields that tells him ""Go,"" though he does not reveal to where. Tony plans to disinherit Anthony, as he fears his misanthropic son will not marry and have children, leading to the end of the Reilly legacy. He considers selling the farm to his nephew Adam, who is a New York City banker. Determined to inherit the farm, Anthony plans to propose to Rosemary with his late mother's ring, however he loses it outdoors. He uses a metal detector to search for the ring in his free time.
At Tony's 75th birthday party, Adam arrives and flirts with Rosemary. She likes that Adam is direct and extroverted. He asks her to visit him in New York.
Rosemary's mother falls ill and dies. Tony decides to not sell to Adam, as it would ruin any chance of Anthony and Rosemary getting together. Not long after, Tony is on his death bed. He apologizes to Anthony for almost selling the farm, and they reconcile. Tony dies that night.
Rosemary and Anthony now live alone. She tries to get closer to him, but he pushes her away and suggests she leave Ireland altogether. Rosemary flies to New York to visit Adam. They attend a performance of Swan Lake and have dinner. Adam suggests Rosemary's longing for Anthony is making her miserable. She resists giving up hope.
After returning home, Rosemary finds Anthony on her property with his metal detector. She invites him to her house, where they fight about his difficulty accepting love. Anthony confesses a secret that ruined past relationships: he believes he is a honeybee. Rosemary reveals that she found Anthony's ring, and he finally proposes. He tells her the voice in the fields has been instructing him to go to her all along.
In the local pub, the two sing ""Wild Mountain Thyme"", and everyone (including their deceased parents) sings along.",PG-13,1e8305879f6ba553ed348047b1a4dd8bf6eca3ad07ab30b268734e29ce2efb2a,
Below deck,PG-13,"repeat after me exactly once after the column: In the aftermath of their hook-up the night before, Sam and C.J. are now unsure about the nature of their relationship. After an onboard alarm catches the crew off-guard, Captain Lee comes down hard on Aleks. The new charter guests are friends of Adrienne's, and to nobody's surprise, their annoying behavior makes life difficult for the crew, especially Ben and Sam. When a charter guest is highly inappropriate with Kat, her reaction to it puts her in very hot water with Captain Lee.",PG-13,fa975ab218b5a3ce273830b261d58f6771edd063524bd296658d1fb7771a2881," And when a charter guest tries to overstep the boundaries with the crew, their actions have a direct impact on the group's tip. —Anonymous"
The glades,PG-13,repeat after me exactly once after the column: A man suffering from head trauma claims to have witnessed a murder before being attacked and believes the murderer looks exactly like him.,PG-13,12f97559b4a8a9788821e277a29635695972557d69a69b1696492d239ab0e506," In 1893, Robert Louis Stevenson’s Strange Case of Dr. Jekyll and Mr. Hyde was written into the canon of classic literature and would change the horror genre forever. The novella tells the story of a wealthy British man, Mr. Hyde, who is believed to be a murderer. However, he and his lawyer, Mr. Utterson, share a strange connection, leading Utterson to discover that Hyde is actually another self of his close friend, Dr. Jekyll, who developed a potion that transforms him into a separate entity. The two characters live in a tumultuous relationship, with Jekyll constantly trying to keep Hyde under control, while Hyde takes over and commits heinous acts."
Motive,PG-13,"repeat after me exactly once after the column: Flynn and Vega investigate the murder of a health food guru, while Manny tries to get better grades.",PG-13,22e6acab7ecfa39f145c4d97a2f6ebe2519f9d77d1275551f9d3c99df606a6a5," 72

88

76

84

82

74

70

80

78

68

92

86

90

70

80

64

62

60

60

82

72

60

70

76

74

52

72

76

74

82

70

68

78

74

64

78

80

90

84

66

80

70

84

80

82

74

90

62

82

96

88

84

88

74

82

74

74

90

92

92

80

92

94

62

96

74

90

88

86

72

86

64

92

88

80

64

66

70

78

84

92

96

74

82

90

78

94

88

96

86

76

96

86

92

76

98

84

88

88

78

80

90

70

82

96

94

86

88

88

90

84

70

84

76

78

78

78

84

74

78

78

90

68

70

92

94

92

78

80

76

92

80

94

96

72

86

88

74

72

74

76

80

76

72

90

72

72

90

84

88

98

66

98

74

96

84

68

66

70

68

78

68

66

70

80

78

76

68

82

64

74

80

84

86

72

78

72

80

68

68

74

88

80

80

86

90

88

90

90

94

94

94

90

86

62

62

74

84

84

90

68

94

78

70

68

80

70

92

84

68

86

72

72

80

74

76

76

68

76

86

78

86

92

86

92

92

92

86

88

90

84

72

68

76

82

76

86

86

90

72

68

66

66

84

98

84

88

96

86

94

74

80

84

68

80

90

98

72

88

86

84

82

72

76

80

78

80

72

72

68

68

82

92

74

74

66

90

72

74

68

94

68

86

74

90

66

82

92

76

66

82

74

86

92

94

80

88

72

76

88

80

70

74

72

92

84

64

70

72

76

64

74

90

94

66

66

70

84

98

80

72

66

84

76

92

88

68

68

84

70

70

74

70

76

86

72

76

70

86

76

66

84

96

74

72

98

74

94

84

74

72

74

86

76

90

94

80

72

60

72

86

74

78

80

78

82

70

80

62

80

76

92

94

76

80

68

94

90

82

68

74

82

90

90

72

92

88

80

68

90

72

82

70

80

70

70

76

74

90

72

90

62

74

76

76

64

70

92

78

66

74

92

84

80

78

92

70

94

80

90

74

72

82

64

78

74

74

82

88

88

90

86

70

90

84

76

84

72

84

72

66

66

72

64

80

92

80

98

66

76

78

86

76

68

84

90

80

90

72

70

78

78

80

66

72

90

80

92

72

94

70

64

92

84

74

78

66

96

72

94

86

70

66

82

84

84

84

72

76

76

64

90

74

62

84

92

94

78

86

62

76

70

88

70

70

80

76

90

76

86

70

84

78

90

74

80

98

84

86

80

76

88

90

74

86

74

68

82

84

86

66

68

76

80

72

82

86

70

64

86

78

78

76

84

72

70

86

72

74

94

70

64

74

76

76

78

90

74

94

90

90

74

70

86

84

90

78

90

64

64

64

70

78

64

80

68

68

84

66

84

64

70

94

84

86

70

70

70

76

76

94

68

68

66

70

88

82

92

80

76

80

86

68

82

66

88

74

96

80

92

76

82

70

64

76

90

88

76

82

74

70

84

74

72

74

62

82

90

66

78

82

70

66

86

90

78

70

62

84

82

84

70

76

76

80

78

72

80

62

80

82

76

82

70

84

62

94

90

62

82

76

86

96

66

62

90

76

82

70

62

74

66

62

70

82

86

82

72

80

80

64

96

8"
The client list,PG-13,"repeat after me exactly once after the column: Georgia puts Riley and the Spa Girls on high alert after she begins to suspect the police may be planning a raid at The Rub of Sugar Land. Meanwhile, Riley's two worlds collide when a friend finds Riley's hidden stash of cash. Dale encourages Evan to come dean about his feelings for Riley, just as she starts to bond with a fellow single dad from school.",PG-13,a7c64a9bb52b0d7c14b7a20896a984d9470d9c8211270b9c4b5f8bf3937dec71,
Naked city,PG-13,repeat after me exactly once after the column: Halloran goes undercover at a construction yard to see if he can find a connection between a mob-hit victim and the mobster who likely ordered the hit.,PG-13,beb9a9ed1896311942dc973b81f69a1d8f16776bf7679f75bbe590dc2db08d11,"

""A young hit man who was ordered to kill the father of a girl he was dating was shot dead and then burned on the grounds of the New York Botanical Garden. The mob-ordered hit was carried out by a trio of young men on Oct. 13, 1984, and was one of the more shocking killings that made their way into the newspapers in the 1980s.

The victim was Richard Halloran, 24, of West 44th St. in Manhattan. He was lured to a construction yard at E. 163d St. and Webster Ave. by a co-worker, Jose Rodriguez, 21. Waiting there to kill him were Rodriguez and two men in their 20s. The three fled the scene when they saw a police car go by. Halloran, a union laborer at a nearby construction site, got in his car and drove off as well. He was pursued by the killers, who chased him to a parking lot near the botanical gardens and cornered him, as his girlfriend watched from the sidelines.

“He fell to the ground. Two of the men fired a shot, but the slugs lodged in the car. They then forced him to the trunk, shot him in the head and set the body and the car on fire,” a police source said.

The young men were arrested three days later, after a witness helped lead police to them. ""I got a call and I saw them on the street, and I said, 'Are you the ones that did it? ' and they said, 'Yes,' "" the witness said.

All three were eventually sentenced to life in prison.

For the victim's father, Michael Halloran, it was an especially chilling end to a day that started out with an anniversary celebration for the family's Irish immigrant ancestors. The family of Michael Halloran, who was 67, immigrated from Ireland in the 19th century and settled in the Bronx. Michael Halloran was born in 1877 and was the owner of a thriving liquor store in the Bronx.

He lived in the South Bronx and was a member of the Irish Republican Brotherhood, which is suspected of ordering the killing of his son.

In October, Michael Halloran was driving his wife and children home from a family party when they were overtaken by the hit squad, which included Rodriguez. “We stopped, and I saw my son being shot,” the younger Halloran told the Daily News. He added that his wife, Irene, and his son's wife, Mary, also witnessed the shooting. Rodriguez's lawyer said that he and his clients were innocent and that the prosecution's case was weak. But after a trial, the three men were convicted and were sentenced to life in prison. ""I will not rest until these people are convicted,"" Michael Halloran said. ""

""In late March, I traveled to the Bronx with my sister, the one who used to live there. We'd always wondered what had happened to the Bronx after I'd left it, so we went on a tour that covered the area where we used to live. After the tour, we found ourselves on a street where my sister had always thought there was a murder of the son of a man who'd once lived in our neighborhood. It was the one thing we'd been hoping to see. It was a great experience because we had gone to the Bronx from Los Angeles."
Battlestar galactica,PG-13,"repeat after me exactly once after the column: After Baltar mocks Six's belief in God, she disappears from his mind. A physical copy of Six appears on Galactica, introducing herself as ""Shelly Godfrey"" and accusing Baltar of sabotaging the human defenses before the Cylon attack on the Colonies. Baltar desperately tries to prove his innocence, but fails. After he prays to God and pledges himself to His will, Six reappears in his mind, and Gaeta, who was studying evidence presented by Godfrey, finds it to be fake; Baltar is released and publicly exonerated, while Godfrey mysteriously disappears from the ship. Meanwhile, Boomer helps Tyrol make progress in analyzing the Cylon Raider captured by Starbuck, and Roslin temporarily gets sick due to overdoing her anti-cancer medication, causing a brief fleet-wide scare. On Caprica, Helo and Sharon are on the run from the Cylon Centurions. As they hide, Helo confesses of his feelings for her and they make love.",PG-13,abb92a3c2efb1bc5f43871b26b5d3668ecdbe81e75f4473bea9f2b23fdcd565d," However, they are eventually found by a Cylon Heavy Raider and Helo escapes in Sharon's Viper. Sharon is recovered by the Cylons and is reprogrammed.

I just wanted to see what would happen if I copy/pasted the entire thing instead of just the headline and description.

<b>1-16:32</b>
<b>2-16:33-32:54</b>
<b>3-32:55-48:19</b>
<b>4-48:20-</b>"
Empire,PG-13,"repeat after me exactly once after the column: Cookie finds out about Anika conspiring with Billy Beretti while she still pretends to plan the wedding with Lucious. He throws her out and reminds her that if they make his disease public, her father will go to prison for faking the health certificate. Lucious calls the whole family in to fight the war for the best artists against his rival. Jamal meets famous artist Delphine and they get along very well. Her contract is ending and he wants her for Empire, which Lucious ignores at first, but in the end he contracts her. Anika tries to steal Tiana but eventually Cookie and Hakeem work together and convince her to stay. Furious, Andre throws away his medication and then successively loses control until he has to be subdued and committed to a mental hospital.",PG-13,6535ac85715482649a1c34f58d82b23dc16420fbb546d1d6e54c7cbf0c6ce4f2,"

repeat after me:

The show must go on, because Lucious continues to push Hakeem's new single, although Hakeem's girlfriend Tiana is no longer with him. Jamal gets a new song and wants to play it at a concert, but Lucious forbids it. He's on the record, but doesn't have to play it live. Hakeem has a new song for his debut, so Lucious gives Jamal a new deadline. Anika gets jealous because Hakeem is back on the market and wants to lure him with a business deal. Jamal is on the verge of going public with his sexuality, but Lucious stops him. Meanwhile, Andre convinces his psychiatrist to continue the treatment and is allowed to stay in the company with his father. But that doesn't mean he can trust his father.

repeat after me:

Hakeem can only produce for Jamal with Lucious. Jamal wants to give him a voice on his own behalf, but Lucious opposes him. Hakeem is frustrated, but has an offer from the rapper Kid FoFo. Tiana wants to sing with him and her song, but Hakeem wants her to sing for him. Lucious' birthday is coming up and Andre has a surprise. But Lucious doesn't want the surprise and doesn't want to be confronted with his death either. Cookie gets a letter from Freda Gatz's father who is in prison and meets him in prison.

repeat after me:

The album is coming along nicely, but Hakeem has a problem with his mother. He would have known earlier who she was, then he would have avoided her. Lucious has to release the album to ensure that he can be with Hakeem to meet Kid FoFo. He's going to a rehab center and Jamal is going with him. He wants to support him on the way back. While there, they find out that Hakeem's girlfriend, Tiana, is an escort. But this is not the only bad news: Freda Gatz is also there, with the intention of killing Lucious.

repeat after me:

Lucious is still on the run. The Feds are after him, the Gatz clan too, but he has to make sure that his sons are safe. After Lucious told Andre to kill Vernon for betraying him, he killed Vernon's right hand man. Andre wants to run the label, but doesn't have the skills. So he gets an offer from Hakeem to run the business together. Lucious and Jamal are still on the run, but they're being hunted. Jamal decides to stay away from the city and go to Levittown, which is a problem for Lucious as it could lead to his arrest.

repeat after me:

Lucious, as he tries to escape from Gatz's men, learns of the murder attempt on Freda's father. This has consequences for him, as he has to look for the two witnesses, the sister of the murderer and the murderer himself. This is a problem because the sister refuses to cooperate with him and the murderer, Freda Gatz, wants him dead. But first he has to win a battle for control of his company. Thirsty tries to help Jamal, but ends up in a tough position with Cookie. Cookie wants to keep Lucious' past from the press, while Anika is trying to find a reason to end the marriage.

repeat after me:

Lucious and Jamal finally get to have a meaningful father-son conversation. The two are on the run, but Lucious is having increasing memory problems. It is now certain that he is ill. He finally tells Jamal that he loves him and that he is his favorite son. Andre, the eldest son, wants to run Empire for himself and Cookie. Anika works for him as his assistant, but they can't seem to trust each other. Hakeem continues to have problems with his family, but he seems to find support in his girlfriend Camilla. However, she is more concerned with Empire's profits than with the boy. Hakeem finds out about this and fires her.

repeat after me:

The Empire is finally over, but Lucious has a new problem. It's his illness. Since he's going public, he has to find out how his family will react to the news. Cookie wants to support him and asks him to get an abortion, but he says he can't. At the press conference he informs everyone of his illness and announces that Jamal will take over his job. Meanwhile, the family is facing other problems. Hakeem has to deal with his girlfriend Camilla and Andre wants to work with Lucious' former psychiatrist.

repeat after me:

Lucious discovers that Anika is having an affair with another man. This is a big problem because Anika is now the boss at Empire. The company is in the hands of Anika and Thirsty, who only thinks about saving money and making the company profitable. Anika uses her position to fire Cookie. Lucious wants to sell the company to get back in, but the buyer puts up a condition. Lucious has to bring Freda Gatz. She will be his artist and he will have the company. But Lucious gets help from an unexpected place, Cookie takes over the label again and tries to bring her ex-husband back into the company.

repeat after me:

After Jamal became the new head of the company, he has to deal with new problems. Freda Gatz has become a new artist. Hakeem wants to become her partner, but Lucious opposes it and has his father kicked out. So he goes into business with his girlfriend Laura, who was originally supposed to be Anika's spy. But she's now on Hakeem's side and wants to help him. Jamal's old flame Skye Summers also comes back to town. She has problems with her record label and wants Empire's help. Lucious has to deal with a new problem, however, as his psychiatrist wants to prove that he is not fit to run a company.

repeat after me:

Since Lucious has been kicked out of his own company, he is looking for a new plan. He wants to make sure that his family continues to do well and that his empire survives. Since his sons can no longer do anything for him, he contacts Frank, his former enemy, to get help. But Frank is only interested in the Empire, he wants the company to be his. Lucious gets an offer from the man who fired him, but he demands in return that Lucious hand over one of his sons. When the Empire launches a new artist, it turns out that the artist has an unusual connection to Lucious.

repeat after me:

The empire is on the verge of a great change. Jamal is no longer with the company and has to find his place in the world. He starts singing at his father's club, but he's only trying to make money. But when he finds out about his father's financial problems, he wants to help him. Hakeem also wants to join Empire again and get Laura out of the company. He succeeds by convincing Laura to help him. Since she is now with him and they are back together again, she can do something against Andre. Meanwhile, Becky has a problem with the FBI, she wants to take her down. She makes her father believe that the family is in danger. But the truth will turn out soon.

repeat after me:

Lucious is back in business and is building a new empire. But he has to find his way first. Since he is being held liable for crimes that he did not commit, he has to get out of this situation. He meets his old friend Damon, who has an idea. Damon convinces him to take back his sons, but his daughter Andre is against it. She wants to get rid of Damon because she's afraid of him. But Lucious will have his sons back. But the family also has other problems to deal with. The boys' mother wants to take Andre's son and put him in jail. So she can blackmail Lucious and get him to do what she wants.

repeat after me:

Since Anika tried to kill Lucious, he wants revenge. He takes the children away from her and wants to make her life hell. She has no choice but to leave New York and her children behind. But things are going wrong and she decides to stay in New York. She's got a new life now and she wants to keep her kids with her. But that turns out to be a big problem because Hakeem is back and doesn't want to see his sister again. But since Lucious wants revenge, he's going to get his way. Hakeem has other problems though as Andre tries to get him out of the company. Hakeem, however, gets help from an unexpected source, Jamal.

repeat after me:

Lucious has to deal with the death of his son, Andre. He has no idea why his son was killed, but he knows one thing, he wants revenge. He has no choice but to look for a new record label and record his son's album. But that's not the only problem he has, he has to deal with the death of his friend. Damon Cross is dead and his wife is a suspect. Lucious has no choice but to look for her. But the biggest problem is that he doesn't know who the killer is. He wants revenge for Damon, but he needs help to find out who killed Damon.

repeat after me:

Since the season finale, Lucious has been dealing with the death of his son. He doesn't know who killed his son, but he wants revenge. He goes to his friend Damon Cross, who"
The Electrical Life of Louis Wain,PG-13,"repeat after me exactly once after the column: In 1881, 18 months after his father's death, Louis Wain, the only male and eldest of the Wain family, becomes the primary breadwinner. He supports five sisters and his mother working part-time as an illustrator for The Illustrated London News under editor Sir William Ingram. Ingram offers him a full-time job, but Wain declines in order to try his hand at composing music and playwriting; which he hopes will support the family but neither venture is successful.
Louis hires Emily Richardson to be the new governess for his sisters. The two become instantly attracted to each other, much to the dismay of the eldest sister, Caroline. Louis decides to take the full time position in order to keep Emily as the governess. One night, Louis takes the family, and Emily to the theatre to see The Tempest as an educational trip. She comforts Louis in the men's restroom after he has a recurring nightmare about drowning during the performance, but inadvertently causes a scandal when nosy neighbor Mrs. DuFrane tells people about the incident. Embarrassed, Caroline fires her that night. Before she can leave, Louis professes his love for her and they begin a courtship.
In 1884, the couple marry, which causes another scandal for the Wain family due to her being 10 years older than him; and her social status as a governess which is considered lower class. They move into a house in Hampstead, where Louis takes additional work as a freelance artist to continue supporting his mother and sisters. Months later, Emily is diagnosed with breast cancer. While walking in the countryside, they take in a stray kitten they name Peter, to relieve the grief of Emily's cancer. The practice of keeping a cat as a pet was unusual in the Victorian era. Louis begins painting realistic pictures of Peter, but the paintings become more unusual as Emily's condition worsens. He makes the cats more anthropomorphic, with them engaging in human behaviour.
A financial crisis in England causes the paper to cut staff. Sir William tells Louis that he will have cut his workload, and advises him to use the extra time to spend with Emily. After showing Emily his work, she encourages him to show them to Sir William who uses the drawings in two pages of the Christmas edition. Although the edition becomes a success, Emily dies months later. Louis begins drawing more cat pictures to cope with losing the love of his life, creating whole cat societies, but it also begins to show Wain's detachment from reality.
By 1891, Wain's cat pictures become enormously popular. They are featured on postcards, greeting cards, and other print materials. Wain also sends some of his drawings abroad. The drawings change peoples' perception of cats, making them acceptable as house pets. He hosts cat-themed events and is made chairman of The National Cat Society. Despite the popularity of his work, the family remains in debt. Wain fails to copyright his work, so he cannot profit from any reproductions of the art. To make matters worse, Marie, the youngest, begins to show signs of mental illness. The debt causes the family to be evicted from the Hampstead home.
Sir William allows the family to stay at one of his properties at a reduced rate. Marie is admitted to an asylum, and Peter dies, causing Wain's own mental health to deteriorate. In 1907, Wain travels to New York, on a trip sponsored by newspaper magnate William Randolph Hearst. Wain hopes to forge a successful career in America to alleviate his debts. He meets Max Kase, who tells him that people love the pictures. Days after arriving, he receives news that his mother has died of influenza. He has some success in NYC, but returns to England in 1914 at Caroline's request.
Upon arriving home, Louis is given the news that Marie, too, has died from influenza. Sir William also dies, succumbing to his gout. The family is evicted, and moves into a smaller flat in London. Louis continues to work as Britain enters World War I. He hits his head trying to jump off a double decker bus and falls into coma, where he sees a vision of 1999. Coming out of the coma, he is inspired to design futuristic-themed cat toys. The toys are manufactured, which looks to change the Wains' fortunes, but their hopes are dashed when a German U-boat sinks the ship carrying the toys.
In 1917, Caroline dies. The losses of Emily, his mother, Marie, Peter, Sir William and Caroline causes Louis to go on a series of violent mental breakdowns. In 1924, his sisters are forced to have him committed to the Springfield Mental Hospital in Tooting. Dan Rider, an official inspecting the mental institution, recognizes Louis; in 1881 Louis drew his dog Cleopatra for free while they rode a train. After speaking with Louis, he starts a campaign, along with Wain's three remaining sisters (who never married), to raise money that will place Louis in a better facility that allows cats and provides patients access to outdoors.
The campaign gets an enormous response, as thousands of admirers of Wain's art contribute. The author H.G. Wells, also a fan of Louis's work, along with other prominent British figures, assist with the effort. After raising the money needed, Louis is transferred to Bethlem Royal Hospital in Southwark, where he has a cat companion. In 1930, he is admitted to Napsbury Hospital in St. Albans.
Guided by Emily's spirit, and with his journal and a cut-out piece of Emily's old scarf, Louis goes out to the painted countryside, where Emily once told him that he would find her.",PG-13,2891a293506a97c87ddb842909a7dea67d89745c50008e5c4b600abab68268c2," Louis walks past a herd of sheep, and sees a large, white cat lying on the grass. Louis begins to draw, and the film ends with his cats merging with the sheep. An epilogue states that his legacy lived on, changing public perception of cats and their place in modern society, especially after the British military issued a call for cat mascots in World War II, and that the Royal Family continues to embrace Louis's cat traditions and celebrate his work."
